timestamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,label
85034,3.128906,2.28125,8.613281,1.410156,0.466797,-0.148437,0.982178,0.151001,-0.110168,0.020813,up
85039,3.128906,2.433594,8.6875,1.445313,0.677734,-0.296875,0.982178,0.151001,-0.110168,0.020813,up
85044,3.089844,2.589844,8.691406,1.462891,0.736328,-0.349609,0.982178,0.151001,-0.110168,0.020813,up
85049,2.9375,2.894531,8.808594,1.462891,0.736328,-0.349609,0.981079,0.161743,-0.10437,0.02002,up
85054,2.859375,3.007813,8.847656,1.447266,0.822266,-0.466797,0.981079,0.161743,-0.10437,0.02002,up
85059,2.785156,3.046875,8.765625,1.416016,0.845703,-0.509766,0.981079,0.161743,-0.10437,0.02002,up
85065,2.628906,3.203125,8.769531,1.365234,0.869141,-0.554687,0.981079,0.161743,-0.10437,0.02002,up
85070,2.476563,3.316406,8.691406,1.302734,0.869141,-0.589844,0.981079,0.161743,-0.10437,0.02002,up
85076,2.476563,3.316406,8.691406,1.259766,0.855469,-0.607422,0.97937,0.178955,-0.09259,0.016479,up
85081,2.402344,3.429688,8.730469,1.193359,0.833984,-0.625,0.97937,0.178955,-0.09259,0.016479,up
85086,2.324219,3.507813,8.914063,1.193359,0.833984,-0.625,0.97937,0.178955,-0.09259,0.016479,up
85091,2.324219,3.507813,8.914063,1.082031,0.783203,-0.603516,0.978333,0.187927,-0.08551,0.013672,up
85097,2.210938,3.699219,9.074219,1.03125,0.773437,-0.580078,0.977722,0.193115,-0.081177,0.011902,up
85102,2.171875,3.699219,9.152344,1.03125,0.773437,-0.580078,0.977478,0.195557,-0.078918,0.010986,up
85107,2.132813,3.777344,9.1875,1.03125,0.773437,-0.580078,0.977478,0.195557,-0.078918,0.010986,up
85112,2.019531,3.8125,9.152344,0.880859,0.761719,-0.478516,0.977478,0.195557,-0.078918,0.010986,up
85117,1.980469,3.851563,9.109375,0.794922,0.773437,-0.40625,0.977478,0.195557,-0.078918,0.010986,up
85122,1.902344,3.929688,9.109375,0.794922,0.773437,-0.40625,0.976379,0.204102,-0.070312,0.00824,up
85127,1.863281,3.96875,9.1875,0.794922,0.773437,-0.40625,0.976379,0.204102,-0.070312,0.00824,up
