timestamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,label
162682,7.375,6.226562,1.410156,0.03125,-0.623047,-0.158203,0.361572,0.622681,0.124451,0.682678,down
162687,7.414062,6.226562,1.335938,0.03125,-0.623047,-0.158203,0.361938,0.623718,0.124451,0.681519,down
162692,7.417969,6.304687,1.21875,0.085937,-0.589844,-0.220703,0.361938,0.623718,0.124451,0.681519,down
162698,7.492187,6.304687,1.105469,0.058594,-0.560547,-0.234375,0.361938,0.623718,0.124451,0.681519,down
162703,7.53125,6.304687,1.105469,0.058594,-0.560547,-0.234375,0.36322,0.626465,0.124451,0.678345,down
162709,7.53125,6.304687,1.105469,0.001953,-0.457031,-0.255859,0.36322,0.626465,0.124451,0.678345,down
162714,7.53125,6.34375,1.144531,-0.009766,-0.400391,-0.269531,0.36322,0.626465,0.124451,0.678345,down
162720,7.453125,6.378906,0.988281,-0.03125,-0.335938,-0.263672,0.36322,0.626465,0.124451,0.678345,down
162725,7.414062,6.378906,1.027344,-0.03125,-0.335938,-0.263672,0.365417,0.628601,0.124817,0.67511,down
162731,7.347656,6.417969,1.027344,-0.105469,-0.222656,-0.265625,0.36676,0.628906,0.125,0.674072,down
162736,7.226562,6.417969,1.105469,-0.105469,-0.222656,-0.265625,0.367432,0.628906,0.125,0.673645,down
162741,7.1875,6.304687,1.144531,-0.105469,-0.222656,-0.265625,0.368164,0.628845,0.125,0.67334,down
162746,7.109375,6.265625,1.179688,-0.201172,-0.107422,-0.234375,0.368164,0.628845,0.125,0.67334,down
162751,7.109375,6.304687,1.179688,-0.201172,-0.107422,-0.234375,0.369629,0.62854,0.125,0.672791,down
162756,7.113281,6.265625,1.21875,-0.201172,-0.107422,-0.234375,0.370239,0.628479,0.124939,0.672546,down
162761,7.230469,6.226562,1.257813,-0.199219,-0.130859,-0.195312,0.370972,0.628357,0.124878,0.672302,down
162766,7.304687,6.226562,1.335938,-0.199219,-0.130859,-0.195312,0.371582,0.628296,0.124756,0.671997,down
162771,7.308594,6.378906,1.449219,-0.162109,-0.15625,-0.179687,0.371582,0.628296,0.124756,0.671997,down
162777,7.347656,6.378906,1.410156,-0.162109,-0.15625,-0.179687,0.372742,0.628357,0.124573,0.671387,down
162782,7.347656,6.378906,1.410156,-0.134766,-0.164062,-0.169922,0.37323,0.628418,0.124512,0.671082,down
162787,7.453125,6.34375,1.527344,-0.134766,-0.164062,-0.169922,0.373718,0.628479,0.124451,0.670715,down
162793,7.453125,6.265625,1.640625,-0.134766,-0.164062,-0.169922,0.374207,0.62854,0.124451,0.67041,down
162799,7.417969,6.265625,1.601563,-0.083984,-0.123047,-0.162109,0.374207,0.62854,0.124451,0.67041,down
162804,7.417969,6.1875,1.679688,-0.09375,-0.105469,-0.158203,0.374207,0.62854,0.124451,0.67041,down
162810,7.347656,6.1875,1.757813,-0.123047,-0.080078,-0.158203,0.374207,0.62854,0.124451,0.67041,down
162815,7.375,6.152344,1.757813,-0.152344,-0.058594,-0.158203,0.374207,0.62854,0.124451,0.67041,down
162820,7.417969,6.074219,1.792969,-0.167969,-0.042969,-0.160156,0.374207,0.62854,0.124451,0.67041,down
162826,7.609375,5.996094,1.832031,-0.173828,-0.044922,-0.167969,0.374207,0.62854,0.124451,0.67041,down
162831,7.691406,5.996094,1.757813,-0.169922,-0.029297,-0.183594,0.377563,0.627991,0.124451,0.669006,down
162836,7.765625,5.996094,1.792969,-0.169922,-0.029297,-0.183594,0.378723,0.627563,0.124512,0.668762,down
162841,7.765625,5.996094,1.757813,-0.169922,-0.029297,-0.183594,0.378723,0.627563,0.124512,0.668762,down
162846,7.796875,5.996094,1.679688,-0.148437,-0.027344,-0.183594,0.378723,0.627563,0.124512,0.668762,down
162851,7.769531,6.035156,1.640625,-0.115234,-0.039063,-0.171875,0.3797,0.627197,0.124634,0.668518,down
162856,7.726562,6.074219,1.601563,-0.115234,-0.039063,-0.171875,0.380676,0.626953,0.124817,0.668152,down
162861,7.652344,6.113281,1.640625,-0.115234,-0.039063,-0.171875,0.380676,0.626953,0.124817,0.668152,down
162866,7.574219,6.152344,1.71875,-0.074219,-0.111328,-0.160156,0.380676,0.626953,0.124817,0.668152,down
162871,7.574219,6.152344,1.71875,-0.054687,-0.144531,-0.162109,0.381409,0.627014,0.124939,0.667664,down
162876,7.613281,6.152344,1.679688,-0.054687,-0.144531,-0.162109,0.381775,0.627136,0.125,0.667297,down
162881,7.492187,6.1875,1.71875,-0.017578,-0.1875,-0.158203,0.382141,0.62738,0.125,0.66687,down
162886,7.492187,6.1875,1.71875,-0.017578,-0.1875,-0.158203,0.382141,0.62738,0.125,0.66687,down
162892,7.453125,6.226562,1.71875,0.001953,-0.208984,-0.158203,0.382996,0.628296,0.125305,0.665466,down
162897,7.375,6.265625,1.640625,0.001953,-0.208984,-0.158203,0.38324,0.628662,0.125549,0.664917,down
162902,7.417969,6.34375,1.566406,0.001953,-0.208984,-0.158203,0.383423,0.628967,0.125793,0.66449,down
162907,7.417969,6.34375,1.640625,0.123047,-0.224609,-0.185547,0.383606,0.629456,0.126099,0.663879,down
162912,7.496094,6.152344,1.566406,0.117188,-0.228516,-0.197266,0.383789,0.629883,0.126404,0.66333,down
162918,7.492187,6.265625,1.296875,0.117188,-0.228516,-0.197266,0.383911,0.630188,0.126709,0.662903,down
162923,7.417969,6.34375,1.179688,0.117188,-0.228516,-0.197266,0.384033,0.630493,0.127136,0.662415,down
