timestamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,label
559966,-2.378906,7.742187,5.582031,0.1875,0.113281,0.263672,0.878174,0.410217,0.208618,0.130371,up
559972,-2.378906,7.859375,5.621094,0.171875,0.095703,0.234375,0.878174,0.410217,0.208618,0.130371,up
559977,-2.378906,7.859375,5.582031,0.171875,0.095703,0.234375,0.878174,0.410217,0.208618,0.130371,up
559982,-2.378906,7.859375,5.582031,0.085937,0.082031,0.21875,0.878174,0.410217,0.208618,0.130371,up
559987,-2.417969,7.824219,5.582031,0.033203,0.066406,0.214844,0.878174,0.410217,0.208618,0.130371,up
559993,-2.378906,7.742187,5.660156,0.033203,0.066406,0.214844,0.878174,0.410217,0.208618,0.130371,up
559998,-2.417969,7.703125,5.660156,-0.039063,0.058594,0.185547,0.878174,0.410217,0.208618,0.130371,up
560003,-2.417969,7.664062,5.621094,-0.087891,0.056641,0.162109,0.878174,0.410217,0.208618,0.130371,up
560008,-2.457031,7.625,5.660156,-0.087891,0.056641,0.162109,0.877014,0.411804,0.20813,0.133911,up
560013,-2.417969,7.628906,5.734375,-0.087891,0.056641,0.162109,0.877014,0.411682,0.208008,0.134338,up
560019,-2.417969,7.628906,5.734375,-0.087891,0.029297,0.142578,0.877014,0.411682,0.208008,0.134338,up
560024,-2.417969,7.628906,5.773437,-0.089844,0.025391,0.126953,0.877014,0.411682,0.208008,0.134338,up
560030,-2.457031,7.628906,5.773437,-0.089844,0.025391,0.126953,0.877136,0.411316,0.20752,0.135437,up
560035,-2.457031,7.664062,5.8125,0.0,0.009766,0.076172,0.877136,0.411316,0.20752,0.135437,up
560041,-2.496094,7.625,5.8125,0.039063,0.001953,0.066406,0.877136,0.411316,0.20752,0.135437,up
560047,-2.457031,7.589844,5.773437,0.039063,0.001953,0.066406,0.877014,0.411621,0.207336,0.135681,up
560053,-2.457031,7.558594,5.734375,0.125,0.003906,0.0625,0.877014,0.411621,0.207336,0.135681,up
560058,-2.417969,7.589844,5.734375,0.166016,0.001953,0.066406,0.877014,0.411621,0.207336,0.135681,up
560063,-2.417969,7.585937,5.660156,0.166016,0.001953,0.066406,0.876587,0.412598,0.207214,0.135742,up
560068,-2.457031,7.554687,5.621094,0.166016,0.001953,0.066406,0.876404,0.413025,0.207214,0.135742,up
560074,-2.457031,7.585937,5.582031,0.263672,0.03125,0.080078,0.876404,0.413025,0.207214,0.135742,up
560079,-2.417969,7.625,5.621094,0.263672,0.03125,0.080078,0.875549,0.414795,0.207275,0.135742,up
560084,-2.417969,7.625,5.542969,0.263672,0.03125,0.080078,0.875183,0.415527,0.207397,0.135742,up
560089,-2.378906,7.664062,5.542969,0.263672,0.03125,0.080078,0.875183,0.415527,0.207397,0.135742,up
560094,-2.378906,7.78125,5.46875,0.417969,0.101563,0.0625,0.875183,0.415527,0.207397,0.135742,up
560099,-2.378906,7.859375,5.46875,0.417969,0.101563,0.0625,0.873718,0.418213,0.20813,0.13562,up
560105,-2.457031,7.96875,5.351562,0.417969,0.101563,0.0625,0.873169,0.419128,0.208496,0.13562,up
560110,-2.457031,8.050781,5.316406,0.457031,0.162109,0.060547,0.873169,0.419128,0.208496,0.13562,up
560116,-2.457031,8.125,5.316406,0.443359,0.191406,0.052734,0.872009,0.421143,0.209351,0.13562,up
560121,-2.457031,8.207031,5.351562,0.443359,0.191406,0.052734,0.87146,0.422058,0.209839,0.13562,up
560126,-2.53125,8.207031,5.316406,0.396484,0.201172,0.060547,0.87146,0.422058,0.209839,0.13562,up
560131,-2.496094,8.242188,5.316406,0.34375,0.212891,0.068359,0.87146,0.422058,0.209839,0.13562,up
560136,-2.496094,8.203125,5.316406,0.34375,0.212891,0.068359,0.87146,0.422058,0.209839,0.13562,up
