timestamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,label
93155,7.574219,3.96875,4.4375,-0.130859,0.021484,-0.273438,0.404846,0.517151,-0.025818,0.753662,down
93160,7.492187,3.96875,4.476562,-0.130859,0.021484,-0.273438,0.406799,0.516602,-0.025208,0.752991,down
93165,7.457031,3.96875,4.398437,-0.148437,-0.003906,-0.283203,0.406799,0.516602,-0.025208,0.752991,down
93170,7.453125,3.929688,4.398437,-0.148437,-0.003906,-0.283203,0.40802,0.516357,-0.024902,0.752502,down
93175,7.453125,3.890625,4.398437,-0.148437,-0.003906,-0.283203,0.40863,0.516235,-0.02478,0.752258,down
93180,7.496094,3.929688,4.589844,-0.148437,-0.003906,-0.283203,0.409302,0.516174,-0.024658,0.751953,down
93185,7.574219,3.96875,4.628906,-0.123047,-0.041016,-0.261719,0.409302,0.516174,-0.024658,0.751953,down
93190,7.609375,3.96875,4.628906,-0.123047,-0.041016,-0.261719,0.410461,0.516052,-0.024353,0.751465,down
93195,7.609375,4.003906,4.589844,-0.123047,-0.041016,-0.261719,0.41095,0.515991,-0.024231,0.751221,down
93200,7.609375,4.082031,4.628906,-0.064453,-0.029297,-0.228516,0.41095,0.515991,-0.024231,0.751221,down
93205,7.613281,4.042969,4.515625,-0.064453,-0.029297,-0.228516,0.411865,0.515869,-0.023804,0.750793,down
93210,7.609375,4.121094,4.4375,-0.064453,-0.029297,-0.228516,0.411865,0.515869,-0.023804,0.750793,down
93215,7.613281,4.121094,4.515625,-0.03125,-0.044922,-0.1875,0.412231,0.515869,-0.02356,0.75061,down
93220,7.613281,4.121094,4.550781,-0.03125,-0.044922,-0.1875,0.412903,0.51593,-0.023132,0.750183,down
93225,7.652344,4.121094,4.550781,-0.03125,-0.044922,-0.1875,0.412903,0.51593,-0.023132,0.750183,down
93230,7.652344,4.121094,4.550781,-0.019531,-0.072266,-0.181641,0.413452,0.516113,-0.022766,0.749756,down
93236,7.570312,4.160156,4.515625,-0.019531,-0.072266,-0.181641,0.413696,0.516235,-0.022583,0.749573,down
93241,7.613281,4.195312,4.515625,0.0,-0.052734,-0.1875,0.414001,0.516357,-0.022339,0.749329,down
93246,7.609375,4.160156,4.476562,0.0,-0.052734,-0.1875,0.414307,0.516418,-0.022034,0.749146,down
93251,7.652344,4.160156,4.515625,0.0,-0.052734,-0.1875,0.414551,0.516418,-0.02179,0.748962,down
93257,7.726562,4.121094,4.515625,0.0,-0.052734,-0.1875,0.414856,0.516418,-0.021484,0.74884,down
93264,7.765625,4.160156,4.628906,-0.021484,0.005859,-0.169922,0.414856,0.516418,-0.021484,0.74884,down
93270,7.835937,4.195312,4.628906,-0.039063,0.03125,-0.169922,0.414856,0.516418,-0.021484,0.74884,down
93275,7.835937,4.160156,4.589844,-0.039063,0.03125,-0.169922,0.416016,0.516113,-0.020508,0.748413,down
93280,7.765625,4.195312,4.628906,-0.039063,0.03125,-0.169922,0.416382,0.51593,-0.020203,0.748352,down
93285,7.765625,4.160156,4.628906,-0.039063,0.03125,-0.169922,0.416626,0.515808,-0.019958,0.748291,down
93290,7.800781,4.160156,4.667969,-0.027344,0.066406,-0.150391,0.416931,0.515625,-0.019653,0.748291,down
93295,7.796875,4.160156,4.742187,-0.03125,0.082031,-0.150391,0.417175,0.515442,-0.019409,0.748291,down
93300,7.730469,4.042969,4.628906,-0.03125,0.082031,-0.150391,0.417175,0.515442,-0.019409,0.748291,down
93305,7.730469,4.042969,4.667969,-0.03125,0.082031,-0.150391,0.417725,0.515015,-0.01886,0.748291,down
93310,7.726562,4.003906,4.742187,-0.03125,0.082031,-0.150391,0.417725,0.515015,-0.01886,0.748291,down
93315,7.726562,4.003906,4.78125,-0.066406,0.087891,-0.148437,0.417725,0.515015,-0.01886,0.748291,down
93320,7.648437,3.929688,4.78125,-0.066406,0.087891,-0.148437,0.418579,0.514282,-0.018188,0.748291,down
93325,7.652344,3.929688,4.707031,-0.064453,0.087891,-0.154297,0.418579,0.514282,-0.018188,0.748291,down
93330,7.652344,3.929688,4.707031,-0.072266,0.085937,-0.152344,0.418945,0.513977,-0.017944,0.748291,down
93336,7.652344,3.929688,4.707031,-0.083984,0.070312,-0.15625,0.419556,0.51355,-0.017578,0.748291,down
93341,7.800781,3.929688,4.742187,-0.083984,0.070312,-0.15625,0.419922,0.513245,-0.017395,0.748291,down
93347,7.796875,3.96875,4.78125,-0.083984,0.070312,-0.15625,0.420288,0.513062,-0.017273,0.74823,down
93352,7.796875,3.96875,4.78125,-0.083984,0.052734,-0.167969,0.420654,0.512817,-0.01709,0.748169,down
93358,7.796875,3.96875,4.859375,-0.083984,0.052734,-0.167969,0.421021,0.512634,-0.016907,0.748108,down
93363,7.839844,3.96875,4.933594,-0.052734,0.068359,-0.181641,0.421021,0.512634,-0.016907,0.748108,down
93368,7.796875,3.96875,4.933594,-0.029297,0.076172,-0.181641,0.421021,0.512634,-0.016907,0.748108,down
93374,7.839844,3.929688,5.089844,-0.011719,0.089844,-0.189453,0.421021,0.512634,-0.016907,0.748108,down
93379,7.730469,3.929688,5.050781,-0.011719,0.089844,-0.189453,0.422363,0.511841,-0.015625,0.747925,down
93384,7.769531,3.890625,5.011719,-0.001953,0.146484,-0.197266,0.422363,0.511841,-0.015625,0.747925,down
93389,7.730469,3.851563,4.820312,-0.005859,0.181641,-0.191406,0.422363,0.511841,-0.015625,0.747925,down
93395,7.574219,3.890625,4.78125,-0.023437,0.222656,-0.191406,0.423645,0.510376,-0.013794,0.74823,down
93400,7.492187,3.929688,4.859375,-0.023437,0.222656,-0.191406,0.423645,0.510376,-0.013794,0.74823,down
93405,7.53125,3.929688,4.933594,-0.056641,0.207031,-0.171875,0.423645,0.510376,-0.013794,0.74823,down
93410,7.574219,4.003906,4.972656,-0.056641,0.207031,-0.171875,0.424377,0.509399,-0.012939,0.748474,down
93416,7.535156,4.003906,4.898437,-0.070312,0.21875,-0.1875,0.425171,0.508423,-0.012146,0.748718,down
93421,7.570312,4.042969,4.898437,-0.107422,0.205078,-0.205078,0.42572,0.507812,-0.01178,0.74884,down
93426,7.570312,4.082031,5.050781,-0.107422,0.205078,-0.205078,0.426208,0.507324,-0.011475,0.748901,down
93431,7.652344,4.121094,5.050781,-0.107422,0.205078,-0.205078,0.426575,0.506836,-0.011108,0.748962,down
93437,7.652344,4.195312,5.203125,-0.107422,0.205078,-0.205078,0.427063,0.506409,-0.010681,0.749084,down
93444,7.652344,4.234375,5.320312,-0.017578,0.226562,-0.230469,0.427063,0.506409,-0.010681,0.749084,down
93449,7.496094,4.273437,5.472656,-0.017578,0.226562,-0.230469,0.427917,0.505432,-0.009583,0.749207,down
93455,7.574219,4.273437,5.625,0.048828,0.263672,-0.263672,0.427917,0.505432,-0.009583,0.749207,down
93460,7.570312,4.3125,5.625,0.056641,0.289063,-0.291016,0.429138,0.503967,-0.007202,0.749512,down
93465,7.535156,4.273437,5.546875,0.056641,0.289063,-0.291016,0.429626,0.503418,-0.006226,0.749634,down
93470,7.496094,4.273437,5.355469,0.068359,0.382813,-0.361328,0.429626,0.503418,-0.006226,0.749634,down
93475,7.417969,4.3125,5.242187,0.068359,0.382813,-0.361328,0.430176,0.502808,-0.005249,0.749756,down
93480,7.378906,4.3125,5.164062,0.044922,0.412109,-0.373047,0.430176,0.502808,-0.005249,0.749756,down
93485,7.308594,4.390625,5.320312,0.044922,0.412109,-0.373047,0.431396,0.501343,-0.003052,0.750061,down
93490,7.226562,4.351562,5.433594,0.037109,0.34375,-0.402344,0.431396,0.501343,-0.003052,0.750061,down
93496,7.304687,4.425781,5.28125,0.074219,0.345703,-0.431641,0.431396,0.501343,-0.003052,0.750061,down
93501,7.304687,4.425781,5.28125,0.070312,0.378906,-0.464844,0.434021,0.498962,0.001099,0.750122,down
93507,6.804687,4.425781,4.78125,0.070312,0.378906,-0.464844,0.434753,0.498352,0.002258,0.750061,down
93512,6.804687,4.425781,4.742187,0.105469,0.257813,-0.529297,0.435608,0.497864,0.003418,0.749939,down
93517,6.925781,4.390625,4.820312,0.095703,0.167969,-0.556641,0.435608,0.497864,0.003418,0.749939,down
93522,6.996094,4.3125,5.050781,0.074219,0.064453,-0.572266,0.435608,0.497864,0.003418,0.749939,down
93527,6.960937,4.3125,5.203125,0.058594,-0.017578,-0.572266,0.435608,0.497864,0.003418,0.749939,down
93532,6.960937,4.3125,5.203125,0.048828,-0.060547,-0.572266,0.43927,0.497498,0.007324,0.747986,down
93538,6.808594,4.042969,5.28125,0.048828,-0.060547,-0.572266,0.440247,0.49762,0.008057,0.747375,down
93543,6.808594,4.042969,5.164062,-0.007813,-0.068359,-0.527344,0.440247,0.49762,0.008057,0.747375,down
93548,6.886719,3.96875,5.128906,-0.03125,-0.080078,-0.505859,0.440247,0.49762,0.008057,0.747375,down
93554,6.808594,3.929688,5.011719,-0.076172,-0.109375,-0.484375,0.440247,0.49762,0.008057,0.747375,down
93559,6.84375,4.003906,5.050781,-0.130859,-0.154297,-0.455078,0.440247,0.49762,0.008057,0.747375,down
93564,6.886719,4.082031,5.128906,-0.175781,-0.195312,-0.431641,0.440247,0.49762,0.008057,0.747375,down
93570,6.925781,4.160156,5.203125,-0.195312,-0.287109,-0.394531,0.440247,0.49762,0.008057,0.747375,down
93576,6.996094,4.273437,5.355469,-0.195312,-0.287109,-0.394531,0.447998,0.49884,0.009827,0.741882,down
93581,7.074219,4.351562,5.355469,-0.078125,-0.263672,-0.386719,0.448914,0.499207,0.009827,0.741089,down
93586,7.152344,4.351562,5.394531,-0.007813,-0.251953,-0.384766,0.448914,0.499207,0.009827,0.741089,down
93591,7.152344,4.464844,5.394531,-0.007813,-0.251953,-0.384766,0.450317,0.500061,0.010315,0.739685,down
93597,7.152344,4.847656,5.242187,-0.007813,-0.251953,-0.384766,0.450806,0.500549,0.010864,0.739014,down
93602,7.113281,4.847656,5.242187,0.304688,-0.166016,-0.4375,0.450806,0.500549,0.010864,0.739014,down
93607,7.191406,4.925781,5.164062,0.382813,-0.173828,-0.449219,0.450806,0.500549,0.010864,0.739014,down
93613,7.265625,5.0,5.050781,0.382813,-0.173828,-0.449219,0.451965,0.502563,0.013916,0.736877,down
93618,7.265625,5.0,5.050781,0.455078,-0.171875,-0.484375,0.452209,0.503296,0.015137,0.736145,down
93623,7.304687,4.964844,5.011719,0.455078,-0.171875,-0.484375,0.452576,0.504089,0.016418,0.735352,down
93628,7.417969,4.925781,4.972656,0.455078,-0.171875,-0.484375,0.452576,0.504089,0.016418,0.735352,down
93633,7.417969,4.925781,4.972656,0.431641,-0.1875,-0.511719,0.453369,0.505737,0.018921,0.733704,down
93638,7.609375,4.925781,4.933594,0.431641,-0.1875,-0.511719,0.453857,0.506348,0.020081,0.73291,down
93643,7.570312,4.964844,4.859375,0.273438,-0.125,-0.533203,0.453857,0.506348,0.020081,0.73291,down
93648,7.574219,5.078125,4.78125,0.273438,-0.125,-0.533203,0.455078,0.507324,0.022156,0.731445,down
93655,7.570312,5.117187,4.707031,0.273438,-0.125,-0.533203,0.455078,0.507324,0.022156,0.731445,down
93661,7.574219,5.230469,4.707031,0.03125,-0.072266,-0.525391,0.455078,0.507324,0.022156,0.731445,down
93666,7.609375,5.347656,4.707031,0.03125,-0.072266,-0.525391,0.45874,0.507935,0.024902,0.728699,down
93671,7.613281,5.386719,4.742187,-0.072266,-0.089844,-0.484375,0.45874,0.507935,0.024902,0.728699,down
93676,7.691406,5.460937,4.742187,-0.072266,-0.089844,-0.484375,0.459595,0.507935,0.02533,0.728088,down
93681,7.574219,5.652344,4.78125,-0.083984,-0.058594,-0.484375,0.459595,0.507935,0.02533,0.728088,down
93686,7.570312,5.769531,4.820312,-0.101563,0.017578,-0.457031,0.461548,0.507874,0.026184,0.726868,down
93691,7.53125,5.84375,4.78125,-0.101563,0.017578,-0.457031,0.46344,0.507446,0.0271,0.725952,down
93696,7.414062,5.769531,4.742187,-0.101563,0.017578,-0.457031,0.46344,0.507446,0.0271,0.725952,down
93701,7.308594,5.730469,4.78125,-0.101563,0.017578,-0.457031,0.465454,0.506653,0.028015,0.725159,down
93706,7.304687,5.730469,4.820312,-0.101563,0.017578,-0.457031,0.465454,0.506653,0.028015,0.725159,down
93711,7.148437,5.691406,4.820312,-0.28125,0.070312,-0.453125,0.465454,0.506653,0.028015,0.725159,down
93716,7.109375,5.578125,4.933594,-0.28125,0.070312,-0.453125,0.467529,0.505737,0.028625,0.724426,down
93722,6.996094,5.539062,5.089844,-0.28125,0.070312,-0.453125,0.470032,0.5047,0.028687,0.723572,down
93727,6.925781,5.539062,5.128906,-0.470703,0.0,-0.460937,0.471375,0.504089,0.028564,0.723083,down
93732,6.925781,5.539062,5.128906,-0.494141,-0.025391,-0.4375,0.472778,0.503479,0.028259,0.722595,down
93738,6.84375,5.421875,5.203125,-0.494141,-0.025391,-0.4375,0.474182,0.502869,0.027893,0.722107,down
93744,6.886719,5.460937,5.28125,-0.490234,-0.044922,-0.433594,0.474182,0.502869,0.027893,0.722107,down
93750,6.886719,5.5,5.242187,-0.488281,-0.03125,-0.421875,0.474182,0.502869,0.027893,0.722107,down
93755,6.921875,5.421875,5.128906,-0.496094,-0.013672,-0.396484,0.479614,0.500488,0.026428,0.720276,down
93760,6.925781,5.386719,5.050781,-0.496094,-0.013672,-0.396484,0.479614,0.500488,0.026428,0.720276,down
93765,6.921875,5.421875,4.972656,-0.486328,0.085937,-0.376953,0.479614,0.500488,0.026428,0.720276,down
93770,6.882812,5.421875,4.933594,-0.486328,0.085937,-0.376953,0.482239,0.499023,0.025757,0.719604,down
93775,6.882812,5.421875,4.933594,-0.431641,0.109375,-0.359375,0.482239,0.499023,0.025757,0.719604,down
93780,6.847656,5.5,4.933594,-0.431641,0.109375,-0.359375,0.484619,0.497437,0.02533,0.719055,down
93786,6.808594,5.539062,4.972656,-0.3125,0.125,-0.357422,0.484619,0.497437,0.02533,0.719055,down
93791,6.613281,5.730469,5.050781,-0.3125,0.125,-0.357422,0.486816,0.495972,0.025208,0.718567,down
93797,6.464844,5.921875,4.972656,-0.3125,0.125,-0.357422,0.488831,0.49469,0.02533,0.71814,down
93802,6.386719,5.882812,4.933594,-0.28125,0.134766,-0.382813,0.488831,0.49469,0.02533,0.71814,down
93807,6.269531,5.804687,4.933594,-0.265625,0.105469,-0.398438,0.490784,0.493469,0.025635,0.71759,down
93813,6.269531,5.804687,4.933594,-0.265625,0.105469,-0.398438,0.491821,0.492981,0.025818,0.717224,down
93818,6.304687,5.960937,4.898437,-0.265625,0.105469,-0.398438,0.492859,0.492493,0.026001,0.716797,down
93824,6.304687,6.035156,4.859375,-0.230469,0.021484,-0.429687,0.492859,0.492493,0.026001,0.716797,down
93829,6.269531,6.1875,4.707031,-0.230469,0.021484,-0.429687,0.494934,0.49176,0.026306,0.715881,down
93835,6.226562,6.226562,4.628906,-0.248047,0.017578,-0.417969,0.494934,0.49176,0.026306,0.715881,down
93841,6.308594,6.304687,4.550781,-0.283203,0.003906,-0.398438,0.498047,0.49054,0.026489,0.7146,down
93846,6.308594,6.453125,4.550781,-0.283203,0.003906,-0.398438,0.499023,0.490112,0.026306,0.714172,down
93851,6.421875,6.496094,4.515625,-0.404297,-0.03125,-0.298828,0.499023,0.490112,0.026306,0.714172,down
93856,6.421875,6.570312,4.515625,-0.404297,-0.03125,-0.298828,0.500061,0.489624,0.026001,0.713806,down
93861,6.5,6.574219,4.550781,-0.451172,-0.013672,-0.269531,0.500061,0.489624,0.026001,0.713806,down
93866,6.5,6.570312,4.589844,-0.451172,-0.013672,-0.269531,0.502136,0.488464,0.025085,0.713196,down
93871,6.539062,6.570312,4.589844,-0.488281,0.037109,-0.175781,0.502136,0.488464,0.025085,0.713196,down
93876,6.539062,6.570312,4.589844,-0.478516,0.074219,-0.132812,0.504578,0.486267,0.023437,0.713013,down
93881,6.460937,6.535156,4.628906,-0.478516,0.074219,-0.132812,0.505249,0.485413,0.022949,0.713135,down
93886,6.382812,6.496094,4.628906,-0.4375,0.236328,-0.029297,0.505249,0.485413,0.022949,0.713135,down
93891,6.425781,6.417969,4.589844,-0.439453,0.296875,-0.007813,0.50592,0.484314,0.022461,0.71344,down
93896,6.425781,6.34375,4.4375,-0.439453,0.296875,-0.007813,0.506348,0.483398,0.022095,0.713745,down
93901,6.425781,6.34375,4.4375,-0.439453,0.296875,-0.007813,0.507324,0.48114,0.021362,0.7146,down
93906,6.425781,6.304687,4.398437,-0.439453,0.296875,-0.007813,0.507324,0.48114,0.021362,0.7146,down
93911,6.464844,6.226562,4.398437,-0.439453,0.3125,0.044922,0.507324,0.48114,0.021362,0.7146,down
93916,6.503906,6.152344,4.324219,-0.421875,0.322266,0.054687,0.507324,0.48114,0.021362,0.7146,down
93922,6.503906,6.074219,4.285156,-0.378906,0.34375,0.074219,0.508484,0.477722,0.020142,0.716125,down
93927,6.460937,6.035156,4.285156,-0.378906,0.34375,0.074219,0.509094,0.475403,0.019531,0.717285,down
93933,6.542969,5.996094,4.324219,-0.378906,0.34375,0.074219,0.509216,0.474548,0.019348,0.717712,down
93938,6.613281,5.996094,4.707031,-0.378906,0.34375,0.074219,0.509216,0.473694,0.019165,0.718323,down
93943,6.691406,6.035156,4.898437,-0.142578,0.269531,0.193359,0.509033,0.472961,0.019043,0.718872,down
93950,6.691406,6.074219,5.011719,-0.109375,0.292969,0.232422,0.509033,0.472961,0.019043,0.718872,down
93955,6.613281,6.113281,5.128906,-0.109375,0.292969,0.232422,0.508423,0.471619,0.01886,0.720215,down
93961,6.570312,6.035156,5.128906,-0.195312,0.457031,0.347656,0.508423,0.471619,0.01886,0.720215,down
93966,6.464844,5.996094,5.164062,-0.195312,0.457031,0.347656,0.507568,0.469788,0.018738,0.722046,down
93971,6.464844,5.882812,5.203125,-0.279297,0.484375,0.376953,0.507568,0.469788,0.018738,0.722046,down
93977,6.5,5.804687,5.242187,-0.376953,0.507812,0.398438,0.506531,0.465881,0.017578,0.725342,down
