timestamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,label
250882,1.710938,7.128906,6.570312,0.050781,-0.068359,-0.066406,0.836609,0.395935,0.077942,0.370544,up
250887,1.671875,7.089844,6.53125,0.095703,-0.070312,-0.056641,0.836487,0.396423,0.077942,0.370117,up
250892,1.671875,7.085937,6.570312,0.095703,-0.070312,-0.056641,0.836487,0.396729,0.077942,0.369995,up
250897,1.671875,7.050781,6.570312,0.095703,-0.070312,-0.056641,0.836426,0.396973,0.078003,0.369812,up
250902,1.671875,7.128906,6.53125,0.095703,-0.070312,-0.056641,0.836426,0.396973,0.078003,0.369812,up
250907,1.671875,7.167969,6.53125,0.117188,-0.054687,-0.048828,0.836304,0.397522,0.078064,0.369446,up
250912,1.710938,7.167969,6.570312,0.117188,-0.054687,-0.048828,0.836243,0.397766,0.078125,0.369324,up
250917,1.75,7.164062,6.53125,0.078125,-0.035156,-0.021484,0.836243,0.397766,0.078125,0.369324,up
250922,1.75,7.203125,6.53125,0.078125,-0.035156,-0.021484,0.836182,0.397949,0.078125,0.369263,up
250927,1.75,7.242187,6.53125,0.080078,-0.023437,-0.019531,0.836182,0.397949,0.078125,0.369263,up
250932,1.75,7.203125,6.453125,0.080078,-0.023437,-0.019531,0.83606,0.398315,0.078247,0.369141,up
250937,1.75,7.242187,6.453125,0.080078,-0.023437,-0.019531,0.835937,0.398499,0.07843,0.36908,up
250942,1.75,7.242187,6.492187,0.074219,0.035156,-0.013672,0.835754,0.398804,0.078735,0.369141,up
250947,1.710938,7.125,6.53125,0.074219,0.035156,-0.013672,0.835693,0.398926,0.078918,0.369141,up
250952,1.671875,7.207031,6.53125,0.074219,0.035156,-0.013672,0.835693,0.398926,0.078918,0.369141,up
250957,1.597656,7.246094,6.53125,0.087891,0.041016,0.005859,0.835693,0.398926,0.078918,0.369141,up
250962,1.671875,7.242187,6.570312,0.066406,0.050781,0.011719,0.835327,0.399353,0.079407,0.369324,up
250967,1.710938,7.28125,6.53125,0.066406,0.050781,0.011719,0.835327,0.399353,0.079407,0.369324,up
250972,1.710938,7.242187,6.53125,0.019531,0.033203,0.009766,0.835266,0.399353,0.079529,0.369446,up
250977,1.710938,7.167969,6.570312,0.019531,0.033203,0.009766,0.835266,0.399414,0.07959,0.369507,up
250982,1.75,7.125,6.609375,0.019531,0.033203,0.009766,0.835083,0.399536,0.079773,0.369629,up
250987,1.75,7.050781,6.683594,0.054687,0.009766,-0.001953,0.835083,0.399536,0.079773,0.369629,up
250992,1.75,7.085937,6.683594,0.054687,0.009766,-0.001953,0.835022,0.399658,0.079895,0.369629,up
250997,1.75,7.050781,6.683594,0.041016,0.021484,-0.015625,0.835022,0.399658,0.079895,0.369629,up
251003,1.75,7.085937,6.609375,0.041016,0.021484,-0.015625,0.8349,0.399841,0.080139,0.369629,up
251008,1.789063,7.007812,6.644531,0.003906,0.009766,-0.029297,0.8349,0.399902,0.080261,0.369629,up
251013,1.789063,7.050781,6.644531,-0.005859,0.017578,-0.039063,0.8349,0.399841,0.080322,0.369568,up
251018,1.789063,7.125,6.609375,-0.005859,0.017578,-0.039063,0.834961,0.399841,0.080383,0.369507,up
251023,1.789063,7.085937,6.609375,-0.005859,0.017578,-0.039063,0.834961,0.39978,0.080444,0.369507,up
251028,1.75,7.125,6.644531,-0.001953,0.019531,-0.039063,0.835022,0.39978,0.080505,0.369446,up
251033,1.789063,7.167969,6.570312,-0.001953,0.019531,-0.039063,0.835022,0.399719,0.080566,0.369385,up
251038,1.75,7.203125,6.53125,-0.009766,0.027344,-0.027344,0.835022,0.399719,0.080627,0.369385,up
251044,1.710938,7.28125,6.53125,-0.009766,0.027344,-0.027344,0.835022,0.399658,0.080688,0.369385,up
