timestamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,label
88018,-8.351563,3.792969,0.445312,0.068359,0.244141,0.298828,0.289795,-0.458008,0.524902,0.656311,up
88023,-8.277344,3.757813,0.445312,0.068359,0.244141,0.298828,0.289795,-0.458008,0.524902,0.656311,up
88028,-8.238281,3.71875,0.371094,-0.017578,0.197266,0.261719,0.289063,-0.458008,0.525391,0.656189,up
88033,-8.195313,3.71875,0.371094,-0.017578,0.197266,0.261719,0.28833,-0.458008,0.525879,0.656128,up
88038,-8.199219,3.71875,0.40625,-0.017578,0.197266,0.261719,0.287659,-0.458008,0.526245,0.656128,up
88043,-8.234375,3.757813,0.40625,-0.029297,0.177734,0.216797,0.286926,-0.458069,0.526672,0.656128,up
88048,-8.3125,3.71875,0.371094,-0.029297,0.177734,0.216797,0.286316,-0.45813,0.526978,0.656067,up
88053,-8.316406,3.679688,0.292969,-0.023437,0.166016,0.175781,0.285645,-0.45813,0.527344,0.656067,up
88058,-8.316406,3.640625,0.371094,-0.023437,0.166016,0.175781,0.285156,-0.458252,0.527649,0.656006,up
88063,-8.316406,3.640625,0.371094,-0.023437,0.166016,0.175781,0.284241,-0.458435,0.528137,0.655823,up
88068,-8.394531,3.640625,0.40625,-0.023437,0.166016,0.175781,0.284241,-0.458435,0.528137,0.655823,up
88073,-8.3125,3.71875,0.371094,-0.023437,0.128906,0.039063,0.284241,-0.458435,0.528137,0.655823,up
88079,-8.394531,3.792969,0.292969,-0.009766,0.117188,0.011719,0.283569,-0.458679,0.528503,0.65564,up
88084,-8.394531,3.871094,0.332031,-0.009766,0.117188,0.011719,0.283203,-0.459106,0.528687,0.655334,up
88089,-8.46875,3.871094,0.371094,-0.019531,0.099609,-0.023437,0.283081,-0.459351,0.528748,0.655212,up
88094,-8.507813,3.910156,0.371094,-0.019531,0.099609,-0.023437,0.282959,-0.459595,0.528748,0.65509,up
88099,-8.507813,3.910156,0.332031,-0.019531,0.099609,-0.023437,0.282776,-0.4599,0.528687,0.654968,up
88105,-8.507813,3.949219,0.40625,-0.052734,0.095703,-0.064453,0.282715,-0.460205,0.528625,0.654846,up
88110,-8.46875,3.910156,0.445312,-0.054687,0.097656,-0.070312,0.282593,-0.46051,0.528564,0.654724,up
88116,-8.511719,3.984375,0.371094,-0.054687,0.097656,-0.070312,0.282532,-0.460754,0.528442,0.654663,up
88121,-8.511719,3.984375,0.371094,-0.050781,0.09375,-0.072266,0.282532,-0.460754,0.528442,0.654663,up
88126,-8.539063,3.984375,0.371094,-0.042969,0.091797,-0.076172,0.282532,-0.460754,0.528442,0.654663,up
88131,-8.539063,4.023437,0.332031,-0.042969,0.091797,-0.076172,0.282349,-0.46167,0.528259,0.654297,up
88138,-8.507813,3.984375,0.40625,-0.009766,0.083984,-0.044922,0.282349,-0.46167,0.528259,0.654297,up
88144,-8.539063,3.984375,0.332031,-0.007813,0.089844,-0.044922,0.282227,-0.46228,0.52832,0.65387,up
88149,-8.511719,3.949219,0.332031,-0.007813,0.089844,-0.044922,0.282166,-0.462463,0.528442,0.653687,up
