timestamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,label
664750,4.472656,8.355469,-3.097656,0.273438,-0.287109,-0.001953,0.19519,-0.123901,-0.805908,-0.544983,down
664756,4.433594,8.433594,-3.097656,0.273438,-0.287109,-0.001953,0.194092,-0.124329,-0.806946,-0.543762,down
664761,4.394531,8.394531,-3.097656,0.011719,-0.255859,0.017578,0.194092,-0.124329,-0.806946,-0.543762,down
664766,4.433594,8.351563,-3.097656,-0.125,-0.242187,0.011719,0.194092,-0.124329,-0.806946,-0.543762,down
664772,4.433594,8.3125,-3.097656,-0.125,-0.242187,0.011719,0.192383,-0.125427,-0.807129,-0.543884,down
664778,4.394531,8.3125,-3.253906,-0.125,-0.242187,0.011719,0.191284,-0.12616,-0.80658,-0.544922,down
664783,4.433594,8.429688,-3.328125,-0.125,-0.242187,0.011719,0.191284,-0.12616,-0.80658,-0.544922,down
664788,4.433594,8.539063,-3.40625,-0.373047,-0.185547,-0.023437,0.190125,-0.126831,-0.805786,-0.546326,down
664793,4.507812,8.578125,-3.558594,-0.373047,-0.185547,-0.023437,0.189514,-0.127136,-0.80542,-0.547058,down
664798,4.585937,8.5,-3.484375,-0.345703,-0.191406,-0.066406,0.189514,-0.127136,-0.80542,-0.547058,down
664803,4.546875,8.503906,-3.367188,-0.314453,-0.175781,-0.078125,0.188843,-0.127441,-0.804993,-0.547791,down
664808,4.507812,8.355469,-3.367188,-0.314453,-0.175781,-0.078125,0.188232,-0.127625,-0.804687,-0.548462,down
664813,4.433594,8.15625,-3.289063,-0.25,-0.185547,-0.083984,0.187622,-0.127808,-0.804382,-0.549011,down
664818,4.394531,8.046875,-3.175781,-0.25,-0.185547,-0.083984,0.187012,-0.127991,-0.804138,-0.549561,down
664823,4.394531,7.851562,-2.90625,-0.25,-0.185547,-0.083984,0.186401,-0.128113,-0.803955,-0.549927,down
664828,4.355469,7.738281,-2.753906,-0.25,-0.185547,-0.083984,0.185791,-0.128357,-0.803833,-0.550354,down
664833,4.355469,7.777344,-2.753906,-0.175781,-0.214844,-0.029297,0.185242,-0.128601,-0.803711,-0.550659,down
664838,4.28125,7.734375,-2.753906,-0.175781,-0.214844,-0.029297,0.18457,-0.128906,-0.803528,-0.551025,down
664844,4.28125,7.664062,-2.640625,-0.199219,-0.220703,-0.021484,0.18457,-0.128906,-0.803528,-0.551025,down
664850,4.242187,7.667969,-2.792969,-0.199219,-0.220703,-0.021484,0.182922,-0.129822,-0.80304,-0.552063,down
664855,4.203125,7.699219,-2.832031,-0.236328,-0.183594,0.005859,0.182434,-0.130188,-0.802856,-0.55249,down
664860,4.164062,7.664062,-2.90625,-0.214844,-0.171875,0.017578,0.182434,-0.130188,-0.802856,-0.55249,down
664865,4.242187,7.625,-2.90625,-0.214844,-0.171875,0.017578,0.182434,-0.130188,-0.802856,-0.55249,down
664870,4.28125,7.664062,-2.90625,-0.173828,-0.169922,0.025391,0.182434,-0.130188,-0.802856,-0.55249,down
664875,4.28125,7.695312,-2.984375,-0.158203,-0.146484,0.023437,0.182434,-0.130188,-0.802856,-0.55249,down
664882,4.316406,7.8125,-3.136719,-0.142578,-0.138672,0.015625,0.182434,-0.130188,-0.802856,-0.55249,down
664887,4.316406,7.851562,-3.136719,-0.142578,-0.138672,0.017578,0.182434,-0.130188,-0.802856,-0.55249,down
664892,4.28125,7.890625,-3.214844,-0.150391,-0.142578,0.013672,0.182434,-0.130188,-0.802856,-0.55249,down
664897,4.355469,7.890625,-3.289063,-0.121094,-0.138672,0.017578,0.182434,-0.130188,-0.802856,-0.55249,down
664903,4.433594,7.777344,-3.367188,-0.121094,-0.138672,0.017578,0.178711,-0.133057,-0.801331,-0.555176,down
664908,4.433594,7.738281,-3.328125,-0.121094,-0.138672,0.017578,0.178711,-0.133057,-0.801331,-0.555176,down
664913,4.507812,7.625,-3.289063,-0.072266,-0.117188,0.060547,0.178711,-0.133057,-0.801331,-0.555176,down
664918,4.546875,7.550781,-3.214844,-0.072266,-0.117188,0.060547,0.178284,-0.133667,-0.801208,-0.555359,down
664923,4.546875,7.550781,-3.214844,-0.072266,-0.117188,0.060547,0.178101,-0.133911,-0.801147,-0.55542,down
664929,4.585937,7.511719,-3.214844,-0.013672,-0.076172,0.074219,0.177856,-0.134399,-0.801147,-0.55542,down
664934,4.507812,7.546875,-3.214844,0.050781,-0.068359,0.082031,0.177734,-0.134644,-0.801208,-0.555298,down
664939,4.507812,7.546875,-3.136719,0.050781,-0.068359,0.082031,0.177734,-0.134766,-0.80127,-0.555115,down
664944,4.433594,7.472656,-3.0625,0.103516,-0.041016,0.080078,0.177734,-0.134949,-0.801453,-0.554932,down
664949,4.507812,7.351562,-3.023438,0.103516,-0.041016,0.080078,0.177673,-0.13501,-0.801636,-0.554626,down
664954,4.546875,7.355469,-2.984375,0.167969,-0.070312,0.039063,0.177612,-0.135071,-0.801819,-0.554321,down
664960,4.507812,7.390625,-2.945313,0.167969,-0.070312,0.039063,0.17749,-0.135071,-0.802063,-0.554016,down
664965,4.472656,7.472656,-2.984375,0.160156,-0.072266,-0.019531,0.17749,-0.135071,-0.802063,-0.554016,down
664970,4.472656,7.511719,-2.984375,0.154297,-0.101563,-0.046875,0.17749,-0.135071,-0.802063,-0.554016,down
664975,4.472656,7.511719,-2.984375,0.154297,-0.101563,-0.046875,0.176758,-0.134949,-0.802917,-0.553101,down
664981,4.433594,7.546875,-3.0625,0.154297,-0.101563,-0.046875,0.17627,-0.134888,-0.803162,-0.552917,down
664987,4.433594,7.546875,-3.136719,0.039063,-0.160156,-0.105469,0.17627,-0.134888,-0.803162,-0.552917,down
664993,4.507812,7.429687,-3.136719,0.039063,-0.160156,-0.105469,0.17627,-0.134888,-0.803162,-0.552917,down
664999,4.546875,7.46875,-3.136719,-0.09375,-0.220703,-0.162109,0.17627,-0.134888,-0.803162,-0.552917,down
665004,4.585937,7.511719,-3.253906,-0.126953,-0.195312,-0.162109,0.173828,-0.134705,-0.803589,-0.55304,down
665010,4.585937,7.511719,-3.253906,-0.162109,-0.166016,-0.162109,0.172363,-0.134583,-0.803528,-0.553589,down
665015,4.507812,7.773437,-3.636719,-0.160156,-0.142578,-0.148437,0.171692,-0.134521,-0.803467,-0.553955,down
665020,4.585937,7.855469,-3.636719,-0.160156,-0.142578,-0.148437,0.171143,-0.13446,-0.803345,-0.554321,down
665025,4.585937,7.929687,-3.636719,-0.119141,-0.125,-0.134766,0.171143,-0.13446,-0.803345,-0.554321,down
665030,4.585937,8.011719,-3.675781,-0.119141,-0.125,-0.134766,0.170105,-0.134277,-0.803284,-0.55481,down
665036,4.507812,7.894531,-3.789063,-0.119141,-0.125,-0.134766,0.1698,-0.134033,-0.803284,-0.554932,down
665042,4.546875,7.855469,-3.75,0.046875,0.009766,-0.113281,0.1698,-0.134033,-0.803284,-0.554932,down
665048,4.507812,7.929687,-3.597656,0.046875,0.009766,-0.113281,0.1698,-0.134033,-0.803284,-0.554932,down
665053,4.507812,7.96875,-3.519531,0.177734,0.035156,-0.119141,0.1698,-0.134033,-0.803284,-0.554932,down
665059,4.433594,8.117188,-3.484375,0.21875,0.058594,-0.123047,0.16925,-0.132141,-0.804382,-0.553955,down
665064,4.394531,8.089844,-3.367188,0.21875,0.058594,-0.123047,0.16925,-0.131714,-0.804749,-0.553528,down
665069,4.316406,8.085938,-3.328125,0.244141,0.041016,-0.140625,0.169189,-0.131165,-0.805115,-0.553101,down
665074,4.28125,8.050781,-3.253906,0.244141,0.041016,-0.140625,0.169067,-0.130737,-0.805481,-0.552734,down
665079,4.164062,8.085938,-3.214844,0.179687,0.017578,-0.179687,0.169067,-0.130737,-0.805481,-0.552734,down
665084,4.164062,8.117188,-3.175781,0.179687,0.017578,-0.179687,0.168945,-0.130188,-0.805847,-0.552368,down
665089,4.125,8.117188,-3.175781,0.179687,0.017578,-0.179687,0.168396,-0.129211,-0.806335,-0.552063,down
665094,4.164062,8.195313,-3.097656,0.179687,0.017578,-0.179687,0.168396,-0.129211,-0.806335,-0.552063,down
665099,4.089844,8.199219,-3.097656,0.001953,-0.046875,-0.279297,0.168396,-0.129211,-0.806335,-0.552063,down
665104,4.125,8.121094,-3.097656,0.001953,-0.046875,-0.279297,0.166748,-0.127625,-0.806519,-0.552673,down
665109,4.125,8.050781,-3.136719,-0.197266,-0.089844,-0.361328,0.166748,-0.127625,-0.806519,-0.552673,down
665114,4.089844,8.046875,-3.097656,-0.242187,-0.091797,-0.384766,0.165955,-0.127075,-0.806458,-0.553162,down
665119,4.089844,7.933594,-3.136719,-0.242187,-0.091797,-0.384766,0.164429,-0.125977,-0.806091,-0.554321,down
665124,4.089844,7.890625,-3.175781,-0.279297,-0.091797,-0.396484,0.164429,-0.125977,-0.806091,-0.554321,down
665129,4.089844,7.851562,-3.136719,-0.279297,-0.091797,-0.396484,0.162659,-0.124756,-0.805664,-0.555786,down
665134,4.125,7.851562,-3.175781,-0.230469,-0.050781,-0.384766,0.162659,-0.124756,-0.805664,-0.555786,down
665139,4.050781,7.855469,-3.136719,-0.171875,-0.017578,-0.367188,0.161926,-0.124146,-0.805481,-0.556396,down
665144,4.011719,7.851562,-3.214844,-0.171875,-0.017578,-0.367188,0.161194,-0.123474,-0.805298,-0.557007,down
