timestamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,label
623151,1.421875,8.808594,-3.457031,0.021484,0.0,0.060547,0.012756,0.140076,0.81427,0.563171,down
623156,1.421875,8.769531,-3.34375,0.021484,0.0,0.060547,0.012817,0.140076,0.814392,0.562988,down
623161,1.421875,8.808594,-3.378906,0.078125,-0.058594,-0.033203,0.012817,0.140076,0.814392,0.562988,down
623166,1.421875,8.84375,-3.34375,0.078125,-0.058594,-0.033203,0.013,0.140076,0.814514,0.562805,down
623171,1.460938,8.804688,-3.378906,0.078125,-0.058594,-0.033203,0.01355,0.140076,0.814636,0.562683,down
623176,1.421875,8.769531,-3.378906,0.078125,-0.058594,-0.033203,0.013977,0.140015,0.814514,0.562805,down
623181,1.460938,8.730469,-3.570313,0.078125,-0.058594,-0.033203,0.013977,0.140015,0.814514,0.562805,down
623186,1.5,8.652344,-3.609375,-0.1875,-0.121094,-0.103516,0.014954,0.139893,0.814087,0.563477,down
623191,1.460938,8.613281,-3.609375,-0.1875,-0.121094,-0.103516,0.014954,0.139893,0.814087,0.563477,down
623196,1.535156,8.609375,-3.535156,-0.365234,-0.175781,-0.195312,0.014954,0.139893,0.814087,0.563477,down
623201,1.535156,8.648438,-3.496094,-0.365234,-0.175781,-0.195312,0.016357,0.139587,0.813293,0.564636,down
623207,1.5,8.691406,-3.496094,-0.394531,-0.173828,-0.265625,0.017273,0.139282,0.812744,0.56543,down
623212,1.460938,8.691406,-3.496094,-0.394531,-0.173828,-0.265625,0.019104,0.138672,0.811768,0.566956,down
623217,1.460938,8.691406,-3.457031,-0.369141,-0.220703,-0.289063,0.020142,0.138367,0.81134,0.567627,down
623223,1.382813,8.691406,-3.535156,-0.369141,-0.220703,-0.289063,0.020996,0.138062,0.810974,0.568176,down
623228,1.382813,8.769531,-3.648438,-0.306641,-0.224609,-0.277344,0.020996,0.138062,0.810974,0.568176,down
623233,1.382813,8.765625,-3.761719,-0.292969,-0.21875,-0.271484,0.020996,0.138062,0.810974,0.568176,down
623238,1.421875,8.84375,-3.839844,-0.28125,-0.214844,-0.246094,0.020996,0.138062,0.810974,0.568176,down
623243,1.460938,9.152344,-4.109375,-0.28125,-0.214844,-0.246094,0.024841,0.137024,0.80957,0.570251,down
623249,1.5,9.269531,-4.183594,-0.248047,-0.169922,-0.191406,0.024841,0.137024,0.80957,0.570251,down
623254,1.5,9.375,-4.261719,-0.232422,-0.152344,-0.152344,0.024841,0.137024,0.80957,0.570251,down
623260,1.535156,9.375,-4.222656,-0.232422,-0.152344,-0.152344,0.024841,0.137024,0.80957,0.570251,down
623265,1.535156,9.308594,-4.183594,-0.177734,-0.109375,-0.072266,0.024841,0.137024,0.80957,0.570251,down
623270,1.535156,9.226563,-4.109375,-0.121094,-0.074219,-0.046875,0.024841,0.137024,0.80957,0.570251,down
623275,1.5,9.265625,-3.917969,-0.064453,-0.064453,-0.021484,0.024841,0.137024,0.80957,0.570251,down
623280,1.5,9.226563,-3.800781,-0.013672,-0.058594,-0.015625,0.024841,0.137024,0.80957,0.570251,down
623285,1.460938,9.191406,-3.6875,-0.013672,-0.058594,-0.015625,0.028381,0.136475,0.807983,0.572449,down
623291,1.421875,9.152344,-3.570313,0.017578,-0.068359,-0.009766,0.028381,0.136475,0.807983,0.572449,down
623297,1.34375,9.074219,-3.535156,0.017578,-0.068359,-0.009766,0.028992,0.136597,0.808044,0.572327,down
623302,1.382813,9.03125,-3.570313,-0.037109,-0.095703,-0.0625,0.029297,0.136597,0.808044,0.572327,down
623308,1.421875,8.925781,-3.496094,-0.037109,-0.095703,-0.0625,0.029724,0.136536,0.807922,0.572449,down
623313,1.421875,8.882813,-3.496094,-0.037109,-0.095703,-0.0625,0.030151,0.136475,0.8078,0.572632,down
623318,1.421875,8.808594,-3.496094,-0.037109,-0.095703,-0.0625,0.03064,0.136353,0.807556,0.572937,down
623323,1.421875,8.769531,-3.570313,-0.277344,-0.117188,-0.15625,0.03064,0.136353,0.807556,0.572937,down
623328,1.421875,8.6875,-3.535156,-0.345703,-0.126953,-0.164062,0.03064,0.136353,0.807556,0.572937,down
623334,1.460938,8.730469,-3.496094,-0.345703,-0.126953,-0.164062,0.032471,0.135742,0.806396,0.574707,down
623340,1.460938,8.691406,-3.417969,-0.400391,-0.123047,-0.177734,0.032471,0.135742,0.806396,0.574707,down
623345,1.460938,8.648438,-3.417969,-0.390625,-0.119141,-0.175781,0.032471,0.135742,0.806396,0.574707,down
623350,1.421875,8.652344,-3.496094,-0.373047,-0.105469,-0.167969,0.032471,0.135742,0.806396,0.574707,down
623355,1.421875,8.769531,-3.535156,-0.373047,-0.105469,-0.167969,0.035095,0.134766,0.804321,0.577637,down
623361,1.382813,8.730469,-3.570313,-0.257813,-0.082031,-0.154297,0.036072,0.134277,0.80365,0.578613,down
623366,1.230469,8.726563,-3.457031,-0.257813,-0.082031,-0.154297,0.036072,0.134277,0.80365,0.578613,down
623371,1.191406,8.726563,-3.417969,-0.050781,-0.054687,-0.148437,0.03656,0.134094,0.803467,0.578918,down
623376,1.113281,8.804688,-3.457031,-0.050781,-0.054687,-0.148437,0.036987,0.13385,0.803406,0.579041,down
623381,1.039063,8.847656,-3.378906,-0.050781,-0.054687,-0.148437,0.037292,0.133606,0.803406,0.579102,down
623386,0.921875,8.882813,-3.34375,-0.050781,-0.054687,-0.148437,0.037659,0.133362,0.803467,0.578979,down
623391,1.0,8.925781,-3.304688,0.09375,-0.052734,-0.148437,0.037964,0.133179,0.803589,0.578796,down
623396,0.886719,8.921875,-3.265625,0.09375,-0.052734,-0.148437,0.038269,0.132935,0.803772,0.578613,down
623401,0.808594,9.070313,-3.304688,0.09375,-0.052734,-0.148437,0.038635,0.13269,0.803955,0.57843,down
623406,0.769531,9.109375,-3.34375,0.09375,-0.052734,-0.148437,0.039001,0.132385,0.804138,0.578186,down
623411,0.769531,9.152344,-3.265625,-0.019531,-0.089844,-0.222656,0.039001,0.132385,0.804138,0.578186,down
623416,0.730469,9.113281,-3.1875,-0.019531,-0.089844,-0.222656,0.039856,0.131714,0.804321,0.578003,down
623422,0.730469,9.113281,-3.152344,-0.019531,-0.089844,-0.222656,0.041077,0.13092,0.804199,0.578308,down
623427,0.695312,9.152344,-3.226563,-0.226562,-0.105469,-0.324219,0.04187,0.130371,0.804016,0.578674,down
623432,0.695312,9.1875,-3.152344,-0.226562,-0.105469,-0.324219,0.042786,0.129761,0.803711,0.579102,down
623437,0.617187,9.191406,-3.1875,-0.341797,-0.148437,-0.386719,0.04364,0.129211,0.803406,0.579651,down
623443,0.617187,8.992188,-3.035156,-0.341797,-0.148437,-0.386719,0.044617,0.128601,0.802979,0.580261,down
623448,0.578125,8.996094,-3.074219,-0.394531,-0.152344,-0.396484,0.044617,0.128601,0.802979,0.580261,down
623453,0.539062,8.953125,-3.113281,-0.400391,-0.158203,-0.388672,0.044617,0.128601,0.802979,0.580261,down
623458,0.578125,8.992188,-3.113281,-0.400391,-0.158203,-0.388672,0.047729,0.12677,0.801575,0.582397,down
623464,0.539062,8.996094,-3.074219,-0.400391,-0.158203,-0.388672,0.047729,0.12677,0.801575,0.582397,down
623469,0.503906,8.953125,-3.074219,-0.279297,-0.1875,-0.333984,0.047729,0.12677,0.801575,0.582397,down
623474,0.503906,9.035156,-2.960938,-0.279297,-0.1875,-0.333984,0.050842,0.125305,0.800415,0.583984,down
623479,0.464844,9.070313,-2.996094,-0.105469,-0.216797,-0.291016,0.050842,0.125305,0.800415,0.583984,down
623485,0.425781,9.074219,-2.960938,-0.003906,-0.216797,-0.269531,0.050842,0.125305,0.800415,0.583984,down
623490,0.386719,9.070313,-2.996094,0.0625,-0.224609,-0.253906,0.050842,0.125305,0.800415,0.583984,down
623495,0.347656,9.226563,-3.152344,0.0625,-0.224609,-0.253906,0.050842,0.125305,0.800415,0.583984,down
623501,0.386719,9.335938,-3.265625,0.0625,-0.224609,-0.253906,0.054932,0.124146,0.800781,0.583374,down
623507,0.425781,9.375,-3.1875,0.152344,-0.201172,-0.253906,0.056519,0.123718,0.801331,0.582581,down
623512,0.464844,9.496094,-3.1875,0.152344,-0.201172,-0.253906,0.057312,0.123413,0.801575,0.582275,down
623517,0.464844,9.535156,-3.226563,0.152344,-0.201172,-0.253906,0.058167,0.123047,0.801758,0.58197,down
623522,0.464844,9.535156,-3.1875,-0.013672,-0.207031,-0.410156,0.058167,0.123047,0.801758,0.58197,down
623527,0.464844,9.496094,-3.152344,-0.013672,-0.207031,-0.410156,0.059265,0.122498,0.80188,0.581787,down
623533,0.503906,9.535156,-3.113281,-0.013672,-0.207031,-0.410156,0.061401,0.121216,0.801758,0.58197,down
623538,0.503906,9.535156,-3.113281,-0.314453,-0.224609,-0.582031,0.062805,0.120361,0.801514,0.582336,down
623543,0.503906,9.457031,-2.996094,-0.314453,-0.224609,-0.582031,0.064453,0.119324,0.801086,0.583008,down
623549,0.503906,9.308594,-2.960938,-0.314453,-0.224609,-0.582031,0.065796,0.118347,0.800659,0.583618,down
623556,0.503906,9.191406,-2.921875,-0.550781,-0.216797,-0.722656,0.065796,0.118347,0.800659,0.583618,down
623561,0.503906,9.152344,-2.84375,-0.583984,-0.210937,-0.763672,0.065796,0.118347,0.800659,0.583618,down
623566,0.425781,9.113281,-2.804688,-0.589844,-0.208984,-0.777344,0.072693,0.113098,0.798035,0.587402,down
623571,0.425781,9.113281,-2.730469,-0.589844,-0.208984,-0.777344,0.072693,0.113098,0.798035,0.587402,down
623576,0.347656,9.109375,-2.691406,-0.529297,-0.220703,-0.847656,0.072693,0.113098,0.798035,0.587402,down
623581,0.308594,9.03125,-2.613281,-0.529297,-0.220703,-0.847656,0.076355,0.110168,0.796753,0.589233,down
623587,0.15625,9.035156,-2.421875,-0.529297,-0.220703,-0.847656,0.080261,0.107178,0.795776,0.590576,down
623592,0.117188,9.035156,-2.347656,-0.294922,-0.320313,-0.90625,0.080261,0.107178,0.795776,0.590576,down
623597,0.003906,8.953125,-2.230469,-0.294922,-0.320313,-0.90625,0.084351,0.104431,0.795227,0.591248,down
623602,-0.074219,8.882813,-2.15625,-0.294922,-0.320313,-0.90625,0.086609,0.103149,0.795166,0.591248,down
623607,-0.226562,8.921875,-1.925781,-0.095703,-0.556641,-0.982422,0.089294,0.101807,0.795105,0.591125,down
623612,-0.300781,8.921875,-1.847656,-0.095703,-0.556641,-0.982422,0.089294,0.101807,0.795105,0.591125,down
623617,-0.378906,8.996094,-1.847656,-0.056641,-0.710937,-1.0625,0.089294,0.101807,0.795105,0.591125,down
623622,-0.53125,9.109375,-1.886719,-0.056641,-0.710937,-1.0625,0.097778,0.098572,0.795105,0.590393,down
