timestamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,label
677501,-8.683594,3.378906,0.128906,0.169922,0.076172,0.146484,0.465088,-0.325378,0.616943,0.545105,up
677506,-8.71875,3.457031,0.089844,0.154297,0.085937,0.166016,0.465088,-0.325378,0.616943,0.545105,up
677511,-8.75,3.492188,0.128906,0.154297,0.085937,0.166016,0.464661,-0.324829,0.617859,0.544861,up
677517,-8.789063,3.492188,0.089844,0.119141,0.125,0.167969,0.463989,-0.324341,0.618774,0.544678,up
677522,-8.75,3.492188,0.128906,0.095703,0.128906,0.191406,0.463623,-0.324097,0.619202,0.544617,up
677528,-8.75,3.53125,0.089844,0.095703,0.128906,0.191406,0.463257,-0.323914,0.619629,0.544556,up
677533,-8.75,3.457031,0.050781,0.078125,0.146484,0.201172,0.46283,-0.323669,0.620056,0.544556,up
677539,-8.75,3.457031,0.050781,0.076172,0.144531,0.216797,0.46283,-0.323669,0.620056,0.544556,up
677544,-8.792969,3.339844,0.128906,0.076172,0.144531,0.216797,0.461914,-0.323242,0.620972,0.544556,up
677549,-8.792969,3.226563,0.128906,0.054687,0.138672,0.214844,0.461914,-0.323242,0.620972,0.544556,up
677554,-8.789063,3.148438,0.167969,0.041016,0.130859,0.214844,0.461914,-0.323242,0.620972,0.544556,up
677559,-8.828125,3.109375,0.167969,0.041016,0.130859,0.214844,0.46051,-0.322693,0.622192,0.544739,up
677565,-8.867188,3.148438,0.167969,0.023437,0.128906,0.169922,0.46051,-0.322693,0.622192,0.544739,up
677570,-8.828125,3.1875,0.203125,0.027344,0.115234,0.15625,0.46051,-0.322693,0.622192,0.544739,up
677575,-8.828125,3.1875,0.203125,0.039063,0.109375,0.126953,0.46051,-0.322693,0.622192,0.544739,up
677581,-8.90625,3.300781,0.128906,0.039063,0.109375,0.126953,0.459106,-0.322266,0.623352,0.544739,up
677586,-8.90625,3.300781,0.128906,0.099609,0.109375,0.083984,0.459106,-0.322266,0.623352,0.544739,up
677592,-8.828125,3.300781,0.167969,0.117188,0.09375,0.076172,0.458557,-0.32196,0.62439,0.544312,up
677598,-8.832031,3.457031,0.167969,0.117188,0.09375,0.076172,0.458435,-0.321838,0.624634,0.544067,up
677603,-8.832031,3.457031,0.167969,0.146484,0.074219,0.035156,0.458374,-0.321716,0.625,0.543823,up
677608,-8.949219,3.609375,0.167969,0.146484,0.074219,0.035156,0.458374,-0.321655,0.625305,0.543579,up
677613,-8.90625,3.648438,0.167969,0.099609,0.048828,0.025391,0.458374,-0.321655,0.625305,0.543579,up
677618,-8.949219,3.648438,0.128906,0.099609,0.048828,0.025391,0.458252,-0.321472,0.625732,0.543274,up
677623,-8.984375,3.683594,0.089844,0.099609,0.048828,0.025391,0.458191,-0.321472,0.625793,0.543152,up
677628,-8.945313,3.722656,0.128906,-0.033203,0.025391,0.023437,0.458191,-0.321472,0.625793,0.543152,up
677633,-8.910156,3.722656,0.167969,-0.033203,0.025391,0.023437,0.458008,-0.321533,0.625854,0.543274,up
677639,-8.90625,3.683594,0.128906,-0.033203,0.025391,0.023437,0.457886,-0.321594,0.625793,0.543457,up
677644,-8.867188,3.683594,0.128906,-0.142578,0.037109,0.066406,0.457642,-0.321716,0.625671,0.54364,up
677650,-8.945313,3.417969,0.089844,-0.171875,0.046875,0.076172,0.457642,-0.321716,0.625671,0.54364,up
677656,-8.984375,3.1875,0.050781,-0.185547,0.0625,0.099609,0.457642,-0.321716,0.625671,0.54364,up
677661,-8.945313,3.109375,0.050781,-0.177734,0.056641,0.101563,0.457642,-0.321716,0.625671,0.54364,up
677667,-8.90625,3.074219,0.128906,-0.138672,0.050781,0.089844,0.455994,-0.322327,0.625305,0.545166,up
677672,-8.871094,2.996094,0.167969,-0.138672,0.050781,0.089844,0.45575,-0.322388,0.625305,0.545227,up
677677,-8.867188,3.109375,0.167969,0.072266,0.083984,0.035156,0.45575,-0.322388,0.625305,0.545227,up
677682,-8.832031,3.1875,0.089844,0.072266,0.083984,0.035156,0.455566,-0.322388,0.625732,0.544983,up
677687,-8.832031,3.339844,0.128906,0.072266,0.083984,0.035156,0.455505,-0.322205,0.626099,0.544617,up
