timestamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,label
40457,-5.921875,7.359375,3.566406,0.037109,0.119141,0.037109,0.460083,-0.068054,0.55835,0.686951,up
40462,-6.0,7.285156,3.566406,0.048828,0.119141,0.029297,0.460083,-0.068054,0.55835,0.686951,up
40468,-6.0,7.242187,3.601563,0.056641,0.109375,0.03125,0.460083,-0.068054,0.55835,0.686951,up
40473,-6.035156,7.246094,3.640625,0.068359,0.09375,0.019531,0.460083,-0.068054,0.55835,0.686951,up
40478,-6.0,7.285156,3.640625,0.068359,0.09375,0.019531,0.458679,-0.068726,0.559998,0.686523,up
40483,-6.0,7.285156,3.640625,0.068359,0.09375,0.019531,0.458374,-0.068848,0.560486,0.686279,up
40488,-6.035156,7.402344,3.640625,0.068359,0.09375,0.019531,0.458374,-0.068848,0.560486,0.686279,up
40493,-6.074219,7.4375,3.601563,0.078125,0.083984,0.007813,0.458374,-0.068848,0.560486,0.686279,up
40498,-6.035156,7.441406,3.601563,0.0625,0.072266,0.015625,0.458374,-0.068848,0.560486,0.686279,up
40503,-6.035156,7.441406,3.601563,0.039063,0.058594,0.027344,0.458008,-0.069031,0.561279,0.685913,up
40508,-6.035156,7.398437,3.601563,0.017578,0.060547,0.03125,0.457886,-0.069031,0.561462,0.685852,up
40513,-6.0,7.320312,3.566406,0.001953,0.041016,0.039063,0.457703,-0.069092,0.561646,0.685791,up
40518,-6.0,7.28125,3.527344,0.001953,0.041016,0.039063,0.457581,-0.069153,0.561768,0.68573,up
40523,-6.0,7.285156,3.566406,0.001953,0.041016,0.039063,0.457458,-0.069153,0.56189,0.68573,up
40528,-5.960937,7.242187,3.601563,-0.027344,0.011719,0.039063,0.457458,-0.069153,0.56189,0.68573,up
40533,-5.921875,7.242187,3.566406,-0.027344,0.011719,0.039063,0.457214,-0.069214,0.562012,0.685791,up
40538,-5.921875,7.242187,3.566406,-0.027344,0.011719,0.039063,0.45697,-0.069275,0.562073,0.685913,up
40543,-5.921875,7.207031,3.488281,-0.027344,0.011719,0.039063,0.45697,-0.069275,0.562073,0.685913,up
40548,-5.921875,7.242187,3.449219,-0.037109,0.013672,0.042969,0.45697,-0.069275,0.562073,0.685913,up
40553,-5.921875,7.167969,3.488281,-0.037109,0.013672,0.042969,0.456787,-0.069275,0.562073,0.686035,up
40558,-5.921875,7.164062,3.449219,-0.037109,0.013672,0.042969,0.456665,-0.069336,0.562073,0.686096,up
40564,-5.921875,7.128906,3.410156,-0.056641,0.021484,0.03125,0.456665,-0.069336,0.562073,0.686096,up
