timestamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,label
209866,4.128906,7.542969,-4.125,-0.095703,-0.083984,-0.150391,0.097473,-0.217102,-0.817932,-0.523804,down
209871,4.015625,7.578125,-4.164062,-0.095703,-0.083984,-0.150391,0.097046,-0.21698,-0.817932,-0.523926,down
209876,4.015625,7.539062,-4.164062,-0.158203,-0.080078,-0.199219,0.096497,-0.216736,-0.817871,-0.524231,down
209881,3.976563,7.542969,-4.125,-0.158203,-0.080078,-0.199219,0.095947,-0.216431,-0.81781,-0.524536,down
209886,3.976563,7.542969,-4.125,-0.1875,-0.070312,-0.234375,0.095398,-0.216125,-0.817749,-0.524902,down
209891,3.9375,7.542969,-4.164062,-0.1875,-0.070312,-0.234375,0.094849,-0.215759,-0.817627,-0.525269,down
209896,3.9375,7.503906,-4.164062,-0.1875,-0.070312,-0.234375,0.093567,-0.214905,-0.817444,-0.526184,down
209901,3.9375,7.542969,-4.164062,-0.177734,-0.052734,-0.296875,0.093567,-0.214905,-0.817444,-0.526184,down
209906,3.976563,7.542969,-4.164062,-0.175781,-0.050781,-0.308594,0.092896,-0.214417,-0.817383,-0.52655,down
209911,3.898438,7.539062,-4.125,-0.175781,-0.050781,-0.308594,0.092224,-0.213867,-0.817322,-0.526978,down
209916,3.820313,7.5,-4.046875,-0.175781,-0.050781,-0.308594,0.091614,-0.213318,-0.817261,-0.527405,down
209922,3.785156,7.464844,-4.085937,-0.162109,-0.054687,-0.324219,0.090332,-0.212158,-0.817261,-0.528137,down
209927,3.820313,7.503906,-4.085937,-0.136719,-0.035156,-0.337891,0.0896,-0.211487,-0.817261,-0.528564,down
209933,3.746094,7.503906,-4.085937,-0.136719,-0.035156,-0.337891,0.088989,-0.210815,-0.817261,-0.528931,down
209938,3.707031,7.582031,-4.164062,-0.136719,-0.035156,-0.337891,0.08844,-0.210205,-0.817261,-0.529175,down
209944,3.667969,7.542969,-4.125,-0.101563,-0.005859,-0.34375,0.08783,-0.209534,-0.817322,-0.52948,down
209950,3.746094,7.621094,-4.164062,-0.087891,-0.005859,-0.328125,0.08783,-0.209534,-0.817322,-0.52948,down
209956,3.667969,7.734375,-4.199219,-0.082031,0.011719,-0.320313,0.08783,-0.209534,-0.817322,-0.52948,down
209961,3.628906,7.769531,-4.199219,-0.054687,0.044922,-0.292969,0.086304,-0.207458,-0.817505,-0.530273,down
209967,3.59375,7.804687,-4.238281,-0.054687,0.044922,-0.292969,0.085937,-0.206726,-0.817566,-0.530518,down
209972,3.628906,7.925781,-4.199219,-0.03125,0.058594,-0.291016,0.085937,-0.206726,-0.817566,-0.530518,down
209978,3.554688,8.042969,-4.238281,-0.03125,0.058594,-0.291016,0.085022,-0.204712,-0.817932,-0.530945,down
209983,3.554688,8.042969,-4.238281,0.050781,0.083984,-0.240234,0.084839,-0.203979,-0.818115,-0.530945,down
209988,3.554688,8.121094,-4.238281,0.050781,0.083984,-0.240234,0.084717,-0.203369,-0.818298,-0.530945,down
209994,3.515625,8.152344,-4.199219,0.050781,0.083984,-0.240234,0.084595,-0.202759,-0.818481,-0.530823,down
209999,3.476563,8.1875,-4.125,0.130859,0.091797,-0.185547,0.084595,-0.202759,-0.818481,-0.530823,down
210005,3.476563,8.152344,-4.164062,0.15625,0.080078,-0.173828,0.084595,-0.202759,-0.818481,-0.530823,down
210011,3.402344,8.1875,-4.125,0.158203,0.080078,-0.162109,0.084534,-0.200684,-0.81958,-0.529968,down
210016,3.4375,8.152344,-4.125,0.158203,0.080078,-0.162109,0.084534,-0.200684,-0.81958,-0.529968,down
210021,3.402344,8.1875,-4.125,0.154297,0.064453,-0.148437,0.084534,-0.200684,-0.81958,-0.529968,down
210027,3.363281,8.191406,-4.199219,0.144531,0.058594,-0.136719,0.084534,-0.200684,-0.81958,-0.529968,down
210032,3.363281,8.148438,-4.199219,0.144531,0.058594,-0.136719,0.084473,-0.198975,-0.820557,-0.529114,down
210037,3.402344,8.152344,-4.164062,0.095703,0.044922,-0.119141,0.084473,-0.198975,-0.820557,-0.529114,down
210042,3.402344,8.1875,-4.164062,0.095703,0.044922,-0.119141,0.084351,-0.198303,-0.820923,-0.528809,down
210047,3.402344,8.148438,-4.199219,0.095703,0.044922,-0.119141,0.084351,-0.197998,-0.821106,-0.528687,down
210052,3.402344,8.148438,-4.199219,0.095703,0.050781,-0.109375,0.08429,-0.197632,-0.821228,-0.528564,down
210057,3.4375,8.191406,-4.199219,0.091797,0.048828,-0.109375,0.08429,-0.197327,-0.821411,-0.528442,down
210062,3.402344,8.148438,-4.199219,0.091797,0.048828,-0.109375,0.08429,-0.197021,-0.821594,-0.528259,down
210067,3.4375,8.1875,-4.164062,0.091797,0.048828,-0.109375,0.084229,-0.196655,-0.821777,-0.528076,down
210072,3.476563,8.226563,-4.164062,0.128906,0.03125,-0.115234,0.084229,-0.196655,-0.821777,-0.528076,down
210077,3.476563,8.226563,-4.085937,0.132812,0.017578,-0.113281,0.084229,-0.19635,-0.822021,-0.527893,down
210082,3.476563,8.1875,-4.085937,0.132812,0.017578,-0.113281,0.084045,-0.19574,-0.822449,-0.527466,down
210087,3.476563,8.1875,-4.085937,0.132812,0.017578,-0.113281,0.083984,-0.195435,-0.822693,-0.527222,down
210092,3.4375,8.117188,-4.085937,0.117188,-0.003906,-0.111328,0.083984,-0.195435,-0.822693,-0.527222,down
210097,3.515625,8.121094,-4.125,0.109375,-0.003906,-0.105469,0.083862,-0.195129,-0.822937,-0.526978,down
210102,3.515625,8.003906,-4.164062,0.109375,-0.003906,-0.105469,0.083618,-0.194641,-0.823303,-0.526611,down
210107,3.476563,8.039063,-4.164062,0.080078,0.001953,-0.095703,0.083618,-0.194641,-0.823303,-0.526611,down
210112,3.515625,8.042969,-4.164062,0.068359,0.011719,-0.078125,0.083496,-0.194397,-0.823486,-0.526428,down
210118,3.476563,8.042969,-4.199219,0.068359,0.011719,-0.078125,0.083374,-0.194031,-0.82373,-0.526184,down
210124,3.515625,8.039063,-4.199219,0.068359,0.011719,-0.078125,0.083374,-0.193848,-0.823853,-0.526062,down
210130,3.515625,8.042969,-4.164062,0.066406,0.044922,-0.066406,0.083374,-0.193848,-0.823853,-0.526062,down
210136,3.476563,8.039063,-4.164062,0.083984,0.050781,-0.054687,0.083374,-0.193848,-0.823853,-0.526062,down
210142,3.476563,8.078125,-4.164062,0.105469,0.058594,-0.056641,0.083374,-0.193848,-0.823853,-0.526062,down
210147,3.515625,8.121094,-4.125,0.142578,0.064453,-0.064453,0.083374,-0.193848,-0.823853,-0.526062,down
210152,3.476563,8.078125,-4.164062,0.142578,0.064453,-0.064453,0.083618,-0.192688,-0.824585,-0.525269,down
210158,3.4375,8.117188,-4.085937,0.142578,0.064453,-0.064453,0.083801,-0.192139,-0.825012,-0.52478,down
210163,3.4375,8.117188,-4.085937,0.15625,0.050781,-0.066406,0.083862,-0.191833,-0.825256,-0.524536,down
